Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
153970;Kotak Rural Opportunities Fund - Direct Plan - Growth;Direct Plan;Growth;INF174KA1XW8;;9.957;21-Aug-2026
153967;Kotak Rural Opportunities Fund - Direct Plan - IDCW Divdend - Payouout & Reinvestment;Direct Plan;IDCW Dividend - Payout & Reinvestment;INF174KA1XX6;INF174KA1XY4;9.956;21-Aug-2026
153969;Kotak Rural Opportunities Fund - Regular Plan - Growth;Regular Plan;Growth;INF174KA1XZ1;;9.843;21-Aug-2026
153968;Kotak Rural Opportunities Fund - Regular Plan - IDCW Dividend - Payout & Reinvestment;Regular Plan;IDCW Dividend - Payout & Reinvestment;INF174KA1YA2;INF174KA1YB0;9.843;21-Aug-2026
154149;Kotak Services Fund - Direct - Growth;Direct Plan;Growth;INF174KA1YV8;;10.692;21-Aug-2026
154150;Kotak Services Fund - Direct - IDCW;Direct Plan;IDCW;INF174KA1YW6;INF174KA1YX4;10.692;21-Aug-2026
154151;Kotak Services Fund - Regular - Growth;Regular Plan;Growth;INF174KA1YY2;;10.619;21-Aug-2026
154152;Kotak Services Fund - Regular - IDCW;Regular Plan;IDCW;INF174KA1YZ9;INF174KA1ZA9;10.618;21-Aug-2026
152702;Kotak Special Opportunities Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF174KA1SF3;;11.711;21-Aug-2026
152704;Kotak Special Opportunities Fund - Direct Plan - IDCW Payout Option;Direct Plan;IDCW;INF174KA1SG1;;11.711;21-Aug-2026
152703;Kotak Special Opportunities Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF174KA1SC0;;11.37;21-Aug-2026
152700;Kotak Special Opportunities Fund - Regular Plan - IDCW Option;Regular Plan;IDCW;INF174KA1SD8;INF174KA1SE6;11.37;21-Aug-2026
153117;Kotak Transportation & Logistics Fund-Direct -IDCW-PAYOUT & REINVESTMENT;Direct Plan;IDCW-PAYOUT & REINVESTMENT;INF174KA1TT2;INF174KA1TU0;12.471;21-Aug-2026
153118;Kotak Transportation & Logistics Fund-Direct Growth;Direct Plan;Growth;INF174KA1TS4;;12.471;21-Aug-2026
153116;Kotak Transportation & Logistics Fund-Regular-Growth;Regular Plan;Growth;INF174KA1TV8;;12.146;21-Aug-2026
153119;Kotak Transportation & Logistics Fund-Regular-IDCW Payout & Reinvestment;Regular Plan;IDCW-PAYOUT & REINVESTMENT;INF174KA1TW6;INF174KA1TX4;12.146;21-Aug-2026

Mahindra Manulife Mutual Fund
152045;Mahindra Manulife Business Cycle Fund - Direct Plan - Growth;Direct Plan;Growth;INF174V01BQ4;;16.7485;21-Aug-2026
152048;Mahindra Manulife Business Cycle Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174V01BR2;INF174V01BS0;14.3849;21-Aug-2026
152047;Mahindra Manulife Business Cycle Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174V01BO9;INF174V01BP6;13.6088;21-Aug-2026
152046;Mahindra Manulife Business Cycle Fund-  Regular Plan - Growth;Regular Plan;Growth;INF174V01BN1;;15.9352;21-Aug-2026
154121;Mahindra Manulife Innovation Opportunities Fund - Direct - Growth;Direct Plan;Growth;INF174V01DA4;;11.2962;21-Aug-2026
154122;Mahindra Manulife Innovation Opportunities Fund - Direct - IDCW;Direct Plan;IDCW;INF174V01DC0;INF174V01DB2;11.2962;21-Aug-2026
154120;Mahindra Manulife Innovation Opportunities Fund - Regular - Growth;Regular Plan;Growth;INF174V01CX8;;11.1839;21-Aug-2026
154119;Mahindra Manulife Innovation Opportunities Fund - Regular - IDCW;Regular Plan;IDCW;INF174V01CZ3;INF174V01CY6;11.1839;21-Aug-2026
152672;Mahindra Manulife Manufacturing Fund - Direct Plan - Growth;Direct Plan;Growth;INF174V01CC2;;11.2260;21-Aug-2026
152670;Mahindra Manulife Manufacturing Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174V01CD0;INF174V01CE8;11.2260;21-Aug-2026
152671;Mahindra Manulife Manufacturing Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01BZ5;;10.8526;21-Aug-2026
152669;Mahindra Manulife Manufacturing Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174V01CA6;INF174V01CB4;10.8526;21-Aug-2026
153674;Mahindra Manulife Banking & Financial Services Fund - Direct - Growth;Direct Plan;Growth;INF174V01CO7;;11.1785;21-Aug-2026
153672;Mahindra Manulife Banking & Financial Services Fund - Direct - IDCW;Direct Plan;IDCW;INF174V01CQ2;INF174V01CP4;11.1785;21-Aug-2026
153675;Mahindra Manulife Banking & Financial Services Fund - Regular - Growth;Regular Plan;Growth;INF174V01CL3;;10.9629;21-Aug-2026
153673;Mahindra Manulife Banking & Financial Services Fund - Regular - IDCW;Regular Plan;IDCW;INF174V01CN9;INF174V01CM1;10.9629;21-Aug-2026

Quantum Mutual Fund
147372;QUANTUM ESG BEST IN CLASS STRATEGY FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;Growth Option;INF082J01382;;25.45;21-Aug-2026
147371;QUANTUM ESG BEST IN CLASS STRATEGY FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;Growth Option;INF082J01390;;23.76;21-Aug-2026
153094;Quantum Ethical Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01473;;10.37;21-Aug-2026
153095;Quantum Ethical Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01481;;10.13;21-Aug-2026

Samco Mutual Fund
151753;Samco Active Momentum Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0K1H01081;;15.66;21-Aug-2026
151752;Samco Active Momentum Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0K1H01073;;14.98;21-Aug-2026
152586;Samco Special Opportunities Fund - Direct Plan - Growth;Direct Plan;Growth;INF0K1H01180;;9.14;21-Aug-2026
152587;Samco Special Opportunities Fund - Regular Plan - Growth;Regular Plan;Growth;INF0K1H01172;;8.82;21-Aug-2026

Taurus Mutual Fund
118868;Taurus Banking & Financial Services Fund - Direct Plan - Growth;Direct Plan;Growth;INF044D01CN2;;59.85;21-Aug-2026
118869;Taurus Banking & Financial Services Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;Direct Plan;Income Distribution cum Capital Withdrawal;INF044D01CO0;INF044D01CP7;59.16;21-Aug-2026
117312;Taurus Banking & Financial Services Fund - Regular Plan - Growth;Regular Plan;Growth;INF044D01BI4;;53.12;21-Aug-2026
117313;Taurus Banking & Financial Services Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;Regular Plan;Income Distribution cum Capital Withdrawal;INF044D01BJ2;INF044D01BK0;47.55;21-Aug-2026
111903;Taurus Ethical Fund -  Regular Plan - Bonus Option;Regular Plan;Bonus;INF044D01823;;129.43;21-Aug-2026
118876;Taurus Ethical Fund - Direct Plan - Growth;Direct Plan;Growth;INF044D01CJ0;;148.11;21-Aug-2026
118877;Taurus Ethical Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;Direct Plan;Income Distribution cum Capital Withdrawal;INF044D01CK8;INF044D01CL6;99.42;21-Aug-2026
111787;Taurus Ethical Fund - Regular Plan - Growth;Regular Plan;Growth;INF044D01864;;129.46;21-Aug-2026
111788;Taurus Ethical Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;Regular Plan;Income Distribution cum Capital Withdrawal;INF044D01831;INF044D01849;87.51;21-Aug-2026
118878;Taurus Ethical Fund-Direct Plan-Bonus Option #;Direct Plan;Bonus;INF044D01CM4;;48.54;21-Aug-2026
118879;Taurus Infrastructure Fund - Direct Plan - Growth ;Direct Plan;Growth;INF044D01CD3;;68.56;21-Aug-2026
118880;Taurus Infrastructure Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;Direct Plan;Income Distribution cum Capital Withdrawal;INF044D01CE1;INF044D01CF8;63.85;21-Aug-2026
105417;Taurus Infrastructure Fund - Regular Plan - Growth;Regular Plan;Growth;INF044D01906;;63.51;21-Aug-2026
105418;Taurus Infrastructure Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;Regular Plan;Income Distribution cum Capital Withdrawal;INF044D01872;INF044D01880;59.65;21-Aug-2026

The Wealth Company Mutual Fund
153895;THE WEALTH COMPANY ETHICAL FUND DIRECT GROWTH;Direct Plan;Growth;INF2F0001214;;10.0794;21-Aug-2026
153898;THE WEALTH COMPANY ETHICAL FUND DIRECT IDCW;Direct Plan;IDCW;INF2F0001206;INF2F0001198;10.08;21-Aug-2026
153897;THE WEALTH COMPANY ETHICAL FUND REGULAR GROWTH;Regular Plan;Growth;INF2F0001248;;9.9495;21-Aug-2026
153896;THE WEALTH COMPANY ETHICAL FUND REGULAR IDCW;Regular Plan;IDCW;INF2F0001230;INF2F0001222;9.9489;21-Aug-2026

Open Ended Schemes ( Equity Scheme - ELSS )


Bank of India Mutual Fund
119351;BANK OF INDIA ELSS Tax Saver -Direct Plan- Growth;Direct Plan;Growth;INF761K01884;;197.61;21-Aug-2026
119352;BANK OF INDIA ELSS Tax Saver -Direct Plan-IDCW;Direct Plan;IDCW;INF761K01876;INF761K01868;78.92;21-Aug-2026
111709;BANK OF INDIA ELSS Tax Saver -ECO Plan-Growth;;Growth;INF761K01157;;181.68;21-Aug-2026
111711;BANK OF INDIA ELSS Tax Saver -ECO Plan-IDCW;;IDCW;INF761K01132;INF761K01140;30.16;21-Aug-2026
111710;BANK OF INDIA ELSS Tax Saver -Regular Plan- Growth;Regular Plan;Growth;INF761K01181;;167.44;21-Aug-2026
111708;BANK OF INDIA ELSS Tax Saver -Regular Plan-IDCW;Regular Plan;IDCW;INF761K01165;INF761K01173;32.25;21-Aug-2026

Kotak Mahindra Mutual Fund
103339;Kotak ELSS Tax Saver Fund-Growth;Regular Plan;Growth;INF174K01369;;118.86;21-Aug-2026
119773;Kotak ELSS Tax Saver Fund-Growth - Direct;Direct Plan;Growth;INF174K01LI3;;140.969;21-Aug-2026
103338;Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option;Regular Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01385;;44.483;21-Aug-2026
119772;Kotak ELSS Tax Saver Fund-Payout of Income Distribution cum capital withdrawal option - Direct;Direct Plan;Payout of Income Distribution cum capital withdrawal option;INF174K01LJ1;;59.051;21-Aug-2026

Quantum Mutual Fund
111549;Quantum ELSS Tax Saver Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01069;;126.16;21-Aug-2026
111550;Quantum ELSS Tax Saver Fund - Direct Plan IDCW;Direct Plan;IDCW;INF082J01077;INF082J01085;125.35;21-Aug-2026
141070;Quantum ELSS Tax Saver Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01366;;118.80;21-Aug-2026
141071;Quantum ELSS Tax Saver Fund - Regular Plan IDCW;Regular Plan;IDCW;INF082J01374;;117.99;21-Aug-2026

Samco Mutual Fund
150838;Samco ELSS Tax Saver Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0K1H01065;;13.88;21-Aug-2026
150839;Samco ELSS Tax Saver Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0K1H01057;;13.17;21-Aug-2026

Taurus Mutual Fund
118866;Taurus ELSS Tax Saver Fund - Direct Plan - Growth;Direct Plan;Growth;INF044D01CG6;INF044D01AA3;201.42;21-Aug-2026
118867;Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option;Direct Plan;Income Distribution cum Capital Withdrawal;INF044D01CH4;INF044D01CI2;92.83;21-Aug-2026
100480;Taurus ELSS Tax Saver Fund - Regular Plan - Growth;Regular Plan;Growth;INF044D01AC9;;183.54;21-Aug-2026
108402;Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option;Regular Plan;Income Distribution cum Capital Withdrawal;INF044D01997;;85.98;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Overnight Fund )


Bank of India Mutual Fund
147951;BANK OF INDIA Overnight Fund Direct Plan Growth;Direct Plan;Growth;INF761K01EU7;;1397.9712;21-Aug-2026
147952;BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW;Direct Plan;Daily IDCW;;INF761K01EV5;1000.0000;21-Aug-2026
147948;BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01EY9;INF761K01EX1;1003.5136;21-Aug-2026
147950;BANK OF INDIA Overnight Fund Direct Plan- Weekly IDCW;Direct Plan;Weekly IDCW;;INF761K01EW3;1000.5458;21-Aug-2026
147936;BANK OF INDIA Overnight Fund Regular Plan Growth;Regular Plan;Growth;INF761K01EZ6;;1393.6007;21-Aug-2026
147953;BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW;Regular Plan;Daily IDCW;;INF761K01FA6;1000.0000;21-Aug-2026
147949;BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01FD0;INF761K01FC2;1003.4819;21-Aug-2026
149412;BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years;;;;;1000.0000;21-Aug-2026
149414;BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Up to 3 Years;;;;;1314.3512;21-Aug-2026
149415;BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Greater than 3 Years;;;;;1000.0000;21-Aug-2026
149413;BANK OF INDIA Overnight Fund Unclaimed Redemption Plan - Upto 3 Years;;;;;1314.5799;21-Aug-2026

Kotak Mahindra Mutual Fund
146141;Kotak Overnight Fund -Direct Plan-Growth Option;Direct Plan;Growth;INF174KA1BF9;;1466.1196;21-Aug-2026
146142;Kotak Overnight Fund -Regular plan-Growth Option;Regular Plan;Growth;INF174KA1BC6;;1455.9359;21-Aug-2026
146140;Kotak Overnight Fund-Direct Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option;Direct Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174KA1BE2;1003.6055;21-Aug-2026
146138;Kotak Overnight Fund-Regular Plan- Daily Reinvestment of Income Distribution cum capital withdrawal option;Regular Plan;Daily Reinvestment of Income Distribution cum capital withdrawal option;;INF174KA1BB8;1004.7568;21-Aug-2026

Mahindra Manulife Mutual Fund
147563;Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01846;1425.5856;21-Aug-2026
147564;Mahindra Manulife Overnight Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01838;;1422.0802;21-Aug-2026
147566;Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01820;1252.2331;21-Aug-2026
147565;Mahindra Manulife Overnight Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01812;;1411.9211;21-Aug-2026
149471;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years;;Unclaimed Redemption/IDCW beyond 3 years;;;1000.0000;21-Aug-2026
149470;Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years;;Unclaimed Redemption/IDCW upto 3 years;;;1304.1852;21-Aug-2026

Samco Mutual Fund
150631;Samco Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF0K1H01040;;1253.8096;21-Aug-2026
150632;Samco Overnight Fund - Regular Plan - Growth Option;Regular Plan;Growth;INF0K1H01032;;1243.5158;21-Aug-2026
153021;Samco Overnight Fund - Unclaimed Redemption Upto 3 years;;;;;1096.8824;21-Aug-2026

Zerodha Mutual Fund
153436;Zerodha Overnight Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF0R8F01075;;10.7495;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Liquid Fund )


Bank of India Mutual Fund
119368;BANK OF INDIA Liquid Fund- Direct Plan- Daily IDCW;Direct Plan;Daily IDCW;;INF761K01CL0;1005.0000;21-Aug-2026
119369;BANK OF INDIA Liquid Fund- Direct Plan- Growth;Direct Plan;Growth;INF761K01785;;3258.9947;21-Aug-2026
119370;BANK OF INDIA Liquid Fund- Direct Plan- Weekly IDCW;Direct Plan;Weekly IDCW;;INF761K01CM8;1005.5079;21-Aug-2026
111971;BANK OF INDIA Liquid Fund- Regular Plan- Daily IDCW;Regular Plan;Daily IDCW;;INF761K01CO4;1005.0000;21-Aug-2026
109254;BANK OF INDIA Liquid Fund- Regular Plan- Growth;Regular Plan;Growth;INF761K01306;;3225.3034;21-Aug-2026
109255;BANK OF INDIA Liquid Fund- Regular Plan- Weekly IDCW;Regular Plan;Weekly IDCW;;INF761K01CP1;1005.5015;21-Aug-2026

Mahindra Manulife Mutual Fund
139535;Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01051;1294.2825;21-Aug-2026
139536;Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF174V01069;1003.1589;21-Aug-2026
139538;Mahindra Manulife Liquid Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01044;;1843.3413;21-Aug-2026
139534;Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01028;1001.6836;21-Aug-2026
139537;Mahindra Manulife Liquid Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01010;;1821.5057;21-Aug-2026
139541;Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF174V01036;1009.5752;21-Aug-2026

Quantum Mutual Fund
103736;Quantum Liquid Fund - Direct Plan Daily IDCW;Direct Plan;Daily IDCW;;INF082J01135;10.0120;21-Aug-2026
103734;Quantum Liquid Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01127;;37.5996;21-Aug-2026
103735;Quantum Liquid Fund - Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF082J01143;INF082J01200;10.0580;21-Aug-2026
141065;Quantum Liquid Fund - Regular Plan Daily IDCW;Regular Plan;Daily IDCW;;INF082J01317;10.0002;21-Aug-2026
141066;Quantum Liquid Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01309;;37.2901;21-Aug-2026
141067;Quantum Liquid Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF082J01325;INF082J01333;10.0544;21-Aug-2026
152299;Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years;;;;;10.0000;21-Aug-2026
152298;Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years;;;;;11.8218;21-Aug-2026
152301;Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years;;;;;10.0000;21-Aug-2026
152300;Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years;;;;;11.3469;21-Aug-2026

The Wealth Company Mutual Fund
153887;THE WEALTH COMPANY LIQUID FUND DIRECT DAILY ICDW;Direct Plan;Daily IDCW;;INF2F0001073;1002.0035;21-Aug-2026
153883;THE WEALTH COMPANY LIQUID FUND DIRECT GROWTH;Direct Plan;Growth;INF2F0001081;;1056.6162;21-Aug-2026
153884;THE WEALTH COMPANY LIQUID FUND DIRECT MONTHLY IDCW;Direct Plan;Monthly IDCW;INF2F0001107;INF2F0001099;1006.4699;21-Aug-2026
153889;THE WEALTH COMPANY LIQUID FUND DIRECT WEEKLY;Direct Plan;Weekly IDCW;INF2F0001123;INF2F0001115;1002.5038;21-Aug-2026
153886;THE WEALTH COMPANY LIQUID FUND REGULAR DAILY IDCW;Regular Plan;Daily IDCW;;INF2F0001131;1002;21-Aug-2026
153888;THE WEALTH COMPANY LIQUID FUND REGULAR GROWTH;Regular Plan;Growth;INF2F0001149;;1055.1517;21-Aug-2026
153890;THE WEALTH COMPANY LIQUID FUND REGULAR MONTHLY IDCW;Regular Plan;Monthly IDCW;INF2F0001164;INF2F0001156;1006.3585;21-Aug-2026
153885;THE WEALTH COMPANY LIQUID FUND REGULAR WEEKLY IDCW;Regular Plan;Weekly IDCW;INF2F0001180;INF2F0001172;1002.4799;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund )


Bank of India Mutual Fund
119380;BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Daily IDCW;Direct Plan;Daily IDCW;;INF761K01CT3;1004.5474;21-Aug-2026
119379;BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Growth;Direct Plan;Growth;INF761K01892;;3512.7748;21-Aug-2026
119381;BANK OF INDIA Ultra Short Duration Fund- Direct Plan- Weekly IDCW;Direct Plan;Weekly IDCW;;INF761K01CU1;1004.8711;21-Aug-2026
126389;BANK OF INDIA Ultra Short Duration Fund- Direct Plan-Bonus;Direct Plan;Bonus;INF761K01CS5;;3497.4138;21-Aug-2026
111970;BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Daily IDCW;Regular Plan;Daily IDCW;;INF761K01CW7;1004.5170;21-Aug-2026
109269;BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Growth;Regular Plan;Growth;INF761K01298;;3375.1914;21-Aug-2026
109264;BANK OF INDIA Ultra Short Duration Fund- Regular Plan- Weekly IDCW;Regular Plan;Weekly IDCW;;INF761K01CX5;1004.7830;21-Aug-2026

Mahindra Manulife Mutual Fund
147733;Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01895;1260.7066;21-Aug-2026
147732;Mahindra Manulife Ultra Short Duration Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF174V01903;1000.4550;21-Aug-2026
147731;Mahindra Manulife Ultra Short Duration Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01887;;1516.3474;21-Aug-2026
147729;Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01861;1111.3423;21-Aug-2026
147734;Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01853;;1473.3418;21-Aug-2026
147730;Mahindra Manulife Ultra Short Duration Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF174V01879;1000.3388;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Low Duration Fund )


Kotak Mahindra Mutual Fund
154361;Kotak Low Duration Fund - Direct Plan - Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;Direct Plan;Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;INF174KA1A03;INF174KA1ZY9;1013.185;21-Aug-2026
154358;Kotak Low Duration Fund - Direct Plan - Weekly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;Direct Plan;Weekly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;INF174KA1ZW3;INF174KA1ZU7;1035.5973;21-Aug-2026
133812;Kotak Low Duration Fund - Direct Plan- Standard Income Distribution cum capital withdrawal option;Direct Plan;Standard Income Distribution cum capital withdrawal option;INF178L01AZ9;INF178L01AY2;1560.4925;21-Aug-2026
154359;Kotak Low Duration Fund - Regular Plan - Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;Regular Plan;Monthly - Reinvestment & Payout of Income Distribution cum Capital Withdrawal Option;INF174KA1ZZ6;INF174KA1A11;1006.1813;21-Aug-2026
133810;Kotak Low Duration Fund- Direct Plan- Growth Option;Direct Plan;Growth Option;INF178L01AX4;;3921.2981;21-Aug-2026
133805;Kotak Low Duration Fund- Regular Plan-Growth Option;Regular Plan;Growth Option;INF178L01202;;3564.2256;21-Aug-2026
133809;Kotak Low Duration Fund- Regular Plan-Standard Income Distribution cum capital withdrawal option;Regular Plan;Standard Income Distribution cum capital withdrawal option;INF178L01210;INF178L01228;1273.8169;21-Aug-2026

Mahindra Manulife Mutual Fund
140617;Mahindra Manulife Low Duration Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF174V01275;1270.1351;21-Aug-2026
140619;Mahindra Manulife Low Duration Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF174V01309;INF174V01291;1136.2029;21-Aug-2026
140618;Mahindra Manulife Low Duration Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;;INF174V01283;1029.3234;21-Aug-2026
140613;Mahindra Manulife Low Duration Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01267;;1887.0310;21-Aug-2026
140614;Mahindra Manulife Low Duration Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW;;INF174V01226;999.2452;21-Aug-2026
140620;Mahindra Manulife Low Duration Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01218;;1743.9061;21-Aug-2026
140616;Mahindra Manulife Low Duration Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF174V01259;INF174V01242;1116.1958;21-Aug-2026
140615;Mahindra Manulife Low Duration Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW;;INF174V01234;1051.6475;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Money Market Fund )


Bank of India Mutual Fund
153296;Bank of India Money Market Fund - Direct - Daily IDCW;Direct Plan;Daily IDCW;;INF761K01GP2;10.0442;21-Aug-2026
153294;Bank of India Money Market Fund - Direct - Growth;Direct Plan;Growth;INF761K01GO5;;11.1333;21-Aug-2026
153295;Bank of India Money Market Fund - Direct - Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01GR8;INF761K01GX6;10.0939;21-Aug-2026
153292;Bank of India Money Market Fund - Direct - Weekly IDCW;Direct Plan;Weekly IDCW;;INF761K01GQ0;10.0213;21-Aug-2026
153298;Bank of India Money Market Fund - Regular - Daily IDCW;Regular Plan;Daily IDCW;;INF761K01GT4;10.0440;21-Aug-2026
153293;Bank of India Money Market Fund - Regular - Growth;Regular Plan;Growth;INF761K01GS6;;11.0517;21-Aug-2026
153299;Bank of India Money Market Fund - Regular - Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01GW8;INF761K01GV0;10.0916;21-Aug-2026
153301;Bank of India Money Market Fund - Regular - Weekly IDCW;Regular Plan;Weekly IDCW;;INF761K01GU2;10.0468;21-Aug-2026

Open Ended Schemes ( Debt Scheme - Short Duration Fund )


Bank of India Mutual Fund
119382;BANK OF INDIA Short Term Income Fund-Direct Plan- Growth;Direct Plan;Growth;INF761K01736;;31.0155;21-Aug-2026
119383;BANK OF INDIA Short Term Income Fund-Direct Plan- Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01751;INF761K01744;15.0793;21-Aug-2026
119384;BANK OF INDIA Short Term Income Fund-Direct Plan- Quarterly IDCW;Direct Plan;Quarterly IDCW;INF761K01777;INF761K01769;14.2982;21-Aug-2026
111585;BANK OF INDIA Short Term Income Fund-Regular Plan- Growth;Regular Plan;Growth;INF761K01579;;28.3406;21-Aug-2026
111589;BANK OF INDIA Short Term Income Fund-Regular Plan- Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01595;INF761K01587;14.5431;21-Aug-2026
111590;BANK OF INDIA Short Term Income Fund-Regular Plan- Quarterly IDCW;Regular Plan;Quarterly IDCW;INF761K01611;INF761K01603;14.3316;21-Aug-2026

Mahindra Manulife Mutual Fund
148730;Mahindra Manulife Short Duration Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF174V01AO1;INF174V01AN3;12.1922;21-Aug-2026
148729;Mahindra Manulife Short Duration Fund - Direct Plan -Growth;Direct Plan;Growth;INF174V01AM5;;14.2627;21-Aug-2026
148727;Mahindra Manulife Short Duration Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01AJ1;;13.5311;21-Aug-2026
148728;Mahindra Manulife Short Duration Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF174V01AL7;INF174V01AK9;11.4983;21-Aug-2026

