Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
145538;ICICI Prudential Overnight Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109KC12F1;INF109KC11F3;1000.4090;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Liquid Fund )


ICICI Prudential Mutual Fund
103343;ICICI Prudential Liquid Fund - Daily IDCW;Regular Plan;Daily IDCW;INF109K01VP3;;100.1482;20-Aug-2026
120191;ICICI Prudential Liquid Fund - Direct Plan -  IDCW Others;Direct Plan;IDCW;INF109K01Q31;INF109K01Q23;194.1931;20-Aug-2026
120188;ICICI Prudential Liquid Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF109K01Q15;100.1082;20-Aug-2026
120197;ICICI Prudential Liquid Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01Q49;;418.7017;20-Aug-2026
120190;ICICI Prudential Liquid Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF109K01Q98;;100.2244;20-Aug-2026
103340;ICICI Prudential Liquid Fund - Growth;Regular Plan;Growth;INF109K01VQ1;;414.1928;20-Aug-2026
115505;ICICI Prudential Liquid Fund - IDCW Others;Regular Plan;IDCW Others;INF109K01VU3;INF109K01VT5;192.4952;20-Aug-2026
103342;ICICI Prudential Liquid Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109K01VS7;;100.1985;20-Aug-2026

Quantum Mutual Fund
103736;Quantum Liquid Fund - Direct Plan Daily IDCW;Direct Plan;Daily IDCW;;INF082J01135;10.0122;20-Aug-2026
103734;Quantum Liquid Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01127;;37.5944;20-Aug-2026
103735;Quantum Liquid Fund - Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF082J01143;INF082J01200;10.0567;20-Aug-2026
141065;Quantum Liquid Fund - Regular Plan Daily IDCW;Regular Plan;Daily IDCW;;INF082J01317;10.0002;20-Aug-2026
141066;Quantum Liquid Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01309;;37.2851;20-Aug-2026
141067;Quantum Liquid Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF082J01325;INF082J01333;10.0530;20-Aug-2026
152299;Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years;;;;;10.0000;20-Aug-2026
152298;Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years;;;;;11.8202;20-Aug-2026
152301;Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years;;;;;10.0000;20-Aug-2026
152300;Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years;;;;;11.3454;20-Aug-2026

The Wealth Company Mutual Fund
153887;THE WEALTH COMPANY LIQUID FUND DIRECT DAILY ICDW;Direct Plan;Daily IDCW;;INF2F0001073;1002.0035;20-Aug-2026
153883;THE WEALTH COMPANY LIQUID FUND DIRECT GROWTH;Direct Plan;Growth;INF2F0001081;;1056.4875;20-Aug-2026
153884;THE WEALTH COMPANY LIQUID FUND DIRECT MONTHLY IDCW;Direct Plan;Monthly IDCW;INF2F0001107;INF2F0001099;1006.3474;20-Aug-2026
153889;THE WEALTH COMPANY LIQUID FUND DIRECT WEEKLY;Direct Plan;Weekly IDCW;INF2F0001123;INF2F0001115;1002.3816;20-Aug-2026
153886;THE WEALTH COMPANY LIQUID FUND REGULAR DAILY IDCW;Regular Plan;Daily IDCW;;INF2F0001131;1002;20-Aug-2026
153888;THE WEALTH COMPANY LIQUID FUND REGULAR GROWTH;Regular Plan;Growth;INF2F0001149;;1055.0283;20-Aug-2026
153890;THE WEALTH COMPANY LIQUID FUND REGULAR MONTHLY IDCW;Regular Plan;Monthly IDCW;INF2F0001164;INF2F0001156;1006.2407;20-Aug-2026
153885;THE WEALTH COMPANY LIQUID FUND REGULAR WEEKLY IDCW;Regular Plan;Weekly IDCW;INF2F0001180;INF2F0001172;1002.3628;20-Aug-2026

Unifi Mutual Fund
153570;Unifi Liquid Fund- Direct Growth;Direct Plan;GROWTH;INF1MIY01056;;1072.032;20-Aug-2026
153571;Unifi Liquid Fund- Regular Growth;Regular Plan;GROWTH;INF1MIY01064;;1071.2022;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund )


ICICI Prudential Mutual Fund
145399;ICICI Prudential Ultra Short Term Fund - Daily IDCW;Regular Plan;Daily IDCW;-;INF109KC1ND7;10.0725;20-Aug-2026
120676;ICICI Prudential Ultra Short Term Fund - Direct Plan -  Growth;Direct Plan;Growth;INF109K01T04;;32.2660;20-Aug-2026
120677;ICICI Prudential Ultra Short Term Fund - Direct Plan -  Monthly IDCW;Direct Plan;Monthly IDCW;INF109K01T38;INF109K01T46;10.8160;20-Aug-2026
120675;ICICI Prudential Ultra Short Term Fund - Direct Plan -  Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K01T53;INF109K01T61;11.3026;20-Aug-2026
145404;ICICI Prudential Ultra Short Term Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;-;INF109KC1MY5;10.0034;20-Aug-2026
145400;ICICI Prudential Ultra Short Term Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF109KC1NA3;INF109KC1MZ2;10.0833;20-Aug-2026
115092;ICICI Prudential Ultra Short Term Fund - Growth;Regular Plan;Growth;INF109K01TP7;;29.7043;20-Aug-2026
115094;ICICI Prudential Ultra Short Term Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K01TR3;INF109K01TQ5;10.6841;20-Aug-2026
115091;ICICI Prudential Ultra Short Term Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01TT9;INF109K01TS1;11.0841;20-Aug-2026
145402;ICICI Prudential Ultra Short Term Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109KC1NF2;INF109KC1NE5;10.0670;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Low Duration Fund )


ICICI Prudential Mutual Fund
101618;ICICI Prudential Savings Fund - Daily IDCW;Regular Plan;Daily IDCW;INF109K01738;;105.6788;20-Aug-2026
120397;ICICI Prudential Savings Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF109K01O66;105.6792;20-Aug-2026
122904;ICICI Prudential Savings Fund - Direct Plan - Fortnightly IDCW;Direct Plan;Fortnightly IDCW;INF109K016Y3;INF109K015Y5;101.6209;20-Aug-2026
120398;ICICI Prudential Savings Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01O82;;593.3992;20-Aug-2026
120399;ICICI Prudential Savings Fund - Direct Plan - IDCW Others;Direct Plan;IDCW Others;INF109K01O90;INF109K01O74;199.1064;20-Aug-2026
122651;ICICI Prudential Savings Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF109K018Y9;INF109K017Y1;101.9576;20-Aug-2026
122982;ICICI Prudential Savings Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K010Z3;INF109K019Y7;111.3144;20-Aug-2026
120396;ICICI Prudential Savings Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF109K01P08;INF109K01P16;105.4365;20-Aug-2026
122748;ICICI Prudential Savings Fund - Fortnightly IDCW;Regular Plan;Fortnightly IDCW;INF109K012Z9;INF109K011Z1;101.6184;20-Aug-2026
101619;ICICI Prudential Savings Fund - Growth;Regular Plan;Growth;INF109K01746;;584.5097;20-Aug-2026
115511;ICICI Prudential Savings Fund - IDCW Others;Regular Plan;IDCW Others;INF109K01WO4;INF109K01WN6;195.9184;20-Aug-2026
122531;ICICI Prudential Savings Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K014Z5;INF109K013Z7;101.9496;20-Aug-2026
122995;ICICI Prudential Savings Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K016Z0;INF109K015Z2;111.0107;20-Aug-2026
101617;ICICI Prudential Savings Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109K01JO1;INF109K01753;105.3888;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Money Market Fund )


ICICI Prudential Mutual Fund
120209;ICICI Prudential Money Market Fund Option - Direct Plan -  Daily IDCW;Direct Plan;Daily IDCW;;INF109K01R22;100.1034;20-Aug-2026
120211;ICICI Prudential Money Market Fund Option - Direct Plan -  Growth;Direct Plan;Growth;INF109K01R14;;413.2939;20-Aug-2026
120216;ICICI Prudential Money Market Fund Option - Direct Plan -  IDCW Others;Direct Plan;IDCW Others;INF109K01R30;;189.3693;20-Aug-2026
120212;ICICI Prudential Money Market Fund Option - Direct Plan -  Weekly IDCW;Direct Plan;Weekly IDCW;INF109K01R89;;100.7533;20-Aug-2026
103634;ICICI Prudential Money Market Fund Option - Daily IDCW;Regular Plan;Daily IDCW;INF109K01TY9;;100.0891;20-Aug-2026
103633;ICICI Prudential Money Market Fund Option - Growth;Regular Plan;Growth;INF109K01TX1;;407.7038;20-Aug-2026
130013;ICICI Prudential Money Market Fund Option - IDCW Others;Regular Plan;IDCW Others;INF109K01I64;;187.2516;20-Aug-2026
103635;ICICI Prudential Money Market Fund Option - Weekly IDCW;Regular Plan;Weekly IDCW;INF109K01TZ6;;100.6897;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Short Duration Fund )


ICICI Prudential Mutual Fund
120754;ICICI Prudential Short Term Fund - Direct Plan - Growth Option;Direct Plan;Growth;INF109K013N3;;70.6776;20-Aug-2026
120755;ICICI Prudential Short Term Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF109K014N1;INF109K015N8;12.7093;20-Aug-2026
101758;ICICI Prudential Short Term Fund - Growth Option;Regular Plan;Growth;INF109K01654;;64.3648;20-Aug-2026
101165;ICICI Prudential Short Term Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K01WL0;INF109K01647;12.0918;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Medium Duration Fund )


ICICI Prudential Mutual Fund
120670;ICICI Prudential Medium Term Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K015A5;;53.7221;20-Aug-2026
120671;ICICI Prudential Medium Term Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K018A9;INF109K019A7;11.6531;20-Aug-2026
102741;ICICI Prudential Medium Term Bond Fund - Growth;Regular Plan;Growth;INF109K01AH4;;48.5748;20-Aug-2026
113137;ICICI Prudential Medium Term Bond Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01UF6;INF109K01IO3;11.0449;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Medium to Long Duration Fund )


ICICI Prudential Mutual Fund
120619;ICICI Prudential Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01V83;;45.1118;20-Aug-2026
131480;ICICI Prudential Bond Fund - Direct Plan - Half Yearly IDCW;Direct Plan;Half Yearly IDCW;INF109KA1X77;INF109KA1X69;11.0639;20-Aug-2026
120617;ICICI Prudential Bond Fund - Direct Plan - IDCW Monthly;Direct Plan;IDCW Monthly;INF109K01V59;INF109K01V67;11.5501;20-Aug-2026
120618;ICICI Prudential Bond Fund - Direct Plan - IDCW Quarterly;Direct Plan;IDCW Quarterly;INF109K01V75;INF109K01V91;11.9235;20-Aug-2026
109740;ICICI Prudential Bond Fund - Growth;Regular Plan;Growth;INF109K01BO8;;42.4017;20-Aug-2026
131481;ICICI Prudential Bond Fund - Half Yearly IDCW;Regular Plan;Half Yearly IDCW;INF109KA1X51;INF109KA1X44;11.3814;20-Aug-2026
109741;ICICI Prudential Bond Fund - IDCW Monthly;Regular Plan;IDCW Monthly;INF109K01EU9;INF109K01BP5;11.3369;20-Aug-2026
109743;ICICI Prudential Bond Fund - IDCW Quarterly;Regular Plan;IDCW Quarterly;INF109K01EV7;INF109K01BS9;11.5391;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Long Duration Fund )


ICICI Prudential Mutual Fund
120743;ICICI Prudential Long Term Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K017L8;;102.1557;20-Aug-2026
120747;ICICI Prudential Long Term Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K010M1;INF109K011M9;12.8793;20-Aug-2026
100365;ICICI Prudential Long Term Bond Fund - Growth;Regular Plan;Growth;INF109K01365;;92.8096;20-Aug-2026
100367;ICICI Prudential Long Term Bond Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01EZ8;INF109K01399;12.5148;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Dynamic Bond )


ICICI Prudential Mutual Fund
113218;ICICI Prudential All Seasons Bond Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109K01GO7;INF109K01GP4;11.5521;20-Aug-2026
120601;ICICI Prudential All Seasons Bond Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109K012E4;INF109K013E2;11.5918;20-Aug-2026
120603;ICICI Prudential All Seasons Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K016E5;;42.7053;20-Aug-2026
120600;ICICI Prudential All Seasons Bond Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K014E0;INF109K015E7;27.7127;20-Aug-2026
120602;ICICI Prudential All Seasons Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K017E3;INF109K018E1;12.2968;20-Aug-2026
120604;ICICI Prudential All Seasons Bond Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF109K019E9;INF109K010F5;10.5266;20-Aug-2026
112096;ICICI Prudential All Seasons Bond Fund - Growth;Regular Plan;Growth;INF109K01GN9;;39.2313;20-Aug-2026
112097;ICICI Prudential All Seasons Bond Fund - IDCW;Regular Plan;IDCW;INF109K01GK5;INF109K01GL3;24.3962;20-Aug-2026
113403;ICICI Prudential All Seasons Bond Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01GE8;INF109K01GF5;11.9742;20-Aug-2026
101351;ICICI Prudential All Seasons Bond Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109K01FD2;INF109K01704;10.9394;20-Aug-2026

Quantum Mutual Fund
134494;Quantum Dynamic Term Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01176;;22.8035;20-Aug-2026
134493;Quantum Dynamic Term Fund - Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF082J01184;INF082J01192;10.4055;20-Aug-2026
141061;Quantum Dynamic Term Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01218;;22.3145;20-Aug-2026
141060;Quantum Dynamic Term Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF082J01226;INF082J01234;10.4570;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Corporate Bond Fund )


ICICI Prudential Mutual Fund
120692;ICICI Prudential Corporate Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K016B1;;33.5408;20-Aug-2026
120697;ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF109K017B9;INF109K018B7;10.2453;20-Aug-2026
120694;ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K019B5;INF109K012C8;15.7712;20-Aug-2026
111987;ICICI Prudential Corporate Bond Fund - Growth;Regular Plan;Growth;INF109K01CQ1;;31.9421;20-Aug-2026
111991;ICICI Prudential Corporate Bond Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K01SK0;INF109K01CT5;10.3990;20-Aug-2026
111992;ICICI Prudential Corporate Bond Fund -Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01SN4;INF109K01SO2;11.3958;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Credit Risk Fund )


ICICI Prudential Mutual Fund
120711;ICICI Prudential Credit Risk Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01V00;;38.6052;20-Aug-2026
120709;ICICI Prudential Credit Risk Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K01V34;INF109K01V42;12.1238;20-Aug-2026
114239;ICICI Prudential Credit Risk Fund - Growth;Regular Plan;Growth;INF109K01GU4;;34.7795;20-Aug-2026
114240;ICICI Prudential Credit Risk Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01GV2;INF109K01GW0;11.4108;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Banking and PSU Fund )


ICICI Prudential Mutual Fund
120256;ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Growth;Direct Plan;Growth;INF109K010A6;;36.4864;20-Aug-2026
120258;ICICI Prudential Banking and PSU Debt Fund - Direct Plan -  Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K011A4;INF109K012A2;13.2323;20-Aug-2026
112342;ICICI Prudential Banking and PSU Debt Fund - Growth;Regular Plan;Growth;INF109K01RT3;;34.8674;20-Aug-2026
116174;ICICI Prudential Banking and PSU Debt Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01YE1;INF109K01YD3;11.1943;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Gilt Fund )


ICICI Prudential Mutual Fund
120590;ICICI Prudential Gilt Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K018C5;;117.7901;20-Aug-2026
120589;ICICI Prudential Gilt Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K016C9;INF109K017C7;18.7973;20-Aug-2026
100369;ICICI Prudential Gilt Fund - Growth;Regular Plan;Growth;INF109K01JR4;;108.6789;20-Aug-2026
100368;ICICI Prudential Gilt Fund - IDCW;Regular Plan;IDCW;INF109K01JQ6;INF109K01JP8;17.8041;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Gilt Fund with 10 year constant duration )


ICICI Prudential Mutual Fund
131061;ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Growth;Direct Plan;Growth;INF109KA1O37;;26.7154;20-Aug-2026
131054;ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109KA1O52;INF109KA1O94;11.8931;20-Aug-2026
131051;ICICI Prudential Constant Maturity Gilt Fund - Growth;Regular Plan;Growth;INF109KA1N46;;26.0905;20-Aug-2026
131057;ICICI Prudential Constant Maturity Gilt Fund - quarterly IDCW;Regular Plan;Quarterly IDCW;INF109KA1N61;INF109KA1O03;11.6207;20-Aug-2026

Open Ended Schemes ( Debt Scheme - Floater Fund )


ICICI Prudential Mutual Fund
101804;ICICI Prudential Floating Interest Fund - Daily IDCW;Regular Plan;Daily IDCW;INF109K01AW3;;100.7404;20-Aug-2026
120423;ICICI Prudential Floating Interest Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW;;INF109K01P24;100.0617;20-Aug-2026
120425;ICICI Prudential Floating Interest Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01P57;;500.9560;20-Aug-2026
120426;ICICI Prudential Floating Interest Fund - Direct Plan - IDCW Others;Direct Plan;IDCW Others;INF109K01P65;INF109K01P32;214.1758;20-Aug-2026
120424;ICICI Prudential Floating Interest Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF109K01P73;INF109K01P81;102.1489;20-Aug-2026
101802;ICICI Prudential Floating Interest Fund - Growth;Regular Plan;Growth;INF109K01AX1;;455.6057;20-Aug-2026
115510;ICICI Prudential Floating Interest Fund - IDCW Others;Regular Plan;IDCW Others;INF109K01WQ9;INF109K01WP1;201.1165;20-Aug-2026
111545;ICICI Prudential Floating Interest Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109K01EN4;INF109K01AY9;102.1441;20-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Conservative Hybrid Fund )


ICICI Prudential Mutual Fund
120616;ICICI Prudential Regular Savings Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01S39;;87.9769;20-Aug-2026
120613;ICICI Prudential Regular Savings Fund - Direct Plan - Half Yearly IDCW;Direct Plan;Half Yearly IDCW;INF109K01S47;INF109K01S54;16.9238;20-Aug-2026
120615;ICICI Prudential Regular Savings Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF109K01S62;INF109K01S70;16.2638;20-Aug-2026
120614;ICICI Prudential Regular Savings Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K01S88;INF109K01S96;15.1116;20-Aug-2026
102330;ICICI Prudential Regular Savings Fund - Plan - Growth;Regular Plan;Growth;INF109K01902;;79.3178;20-Aug-2026
113098;ICICI Prudential Regular Savings Fund - Plan - Half Yearly IDCW;Regular Plan;Half Yearly IDCW;INF109K01IW6;INF109K01WX5;13.1705;20-Aug-2026
102331;ICICI Prudential Regular Savings Fund - Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K01ER5;INF109K01894;13.7406;20-Aug-2026
113097;ICICI Prudential Regular Savings Fund - Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01IX4;INF109K01WY3;12.2415;20-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Balanced Hybrid Fund )


ICICI Prudential Mutual Fund
154417;ICICI Prudential Balanced Hybrid Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K1A518;;10.16;20-Aug-2026
154420;ICICI Prudential Balanced Hybrid Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K1A534;INF109K1A526;10.16;20-Aug-2026
154418;ICICI Prudential Balanced Hybrid Fund - Growth;Regular Plan;Growth;INF109K1A484;;10.15;20-Aug-2026
154419;ICICI Prudential Balanced Hybrid Fund - IDCW;Regular Plan;IDCW;INF109K1A500;INF109K1A492;10.15;20-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Aggressive Hybrid Fund )


ICICI Prudential Mutual Fund
136113;ICICI Prudential Equity & Debt Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109KB1QK6;INF109KB1QJ8;26.03;20-Aug-2026
136114;ICICI Prudential Equity & Debt Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109KB1QM2;INF109KB1QL4;29.19;20-Aug-2026
120251;ICICI Prudential Equity & Debt Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K01Y07;;456.63;20-Aug-2026
131453;ICICI Prudential Equity & Debt Fund - Direct Plan - Half Yearly IDCW;Direct Plan;Half Yearly IDCW;INF109KA1Y19;INF109KA1Y01;29.59;20-Aug-2026
120252;ICICI Prudential Equity & Debt Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF109K01X81;INF109K01X99;71.21;20-Aug-2026
100356;ICICI Prudential Equity & Debt Fund - Growth;Regular Plan;Growth;INF109K01480;;408.99;20-Aug-2026
131452;ICICI Prudential Equity & Debt Fund - Half Yearly IDCW;Regular Plan;Half Yearly IDCW;INF109KA1X93;INF109KA1X85;25.89;20-Aug-2026
100355;ICICI Prudential Equity & Debt Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K01DX5;INF109K01498;43.49;20-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage )


ICICI Prudential Mutual Fund
120377;ICICI Prudential Balanced Advantage Fund - Direct Plan -  Growth;Direct Plan;Growth;INF109K012B0;;89.83;20-Aug-2026
120376;ICICI Prudential Balanced Advantage Fund - Direct Plan -  IDCW;Direct Plan;IDCW;INF109K010B4;INF109K011B2;30.50;20-Aug-2026
122236;ICICI Prudential Balanced Advantage Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF109K016W7;INF109K015W9;27.91;20-Aug-2026
104685;ICICI Prudential Balanced Advantage Fund - Growth;Regular Plan;Growth;INF109K01BH2;;80.04;20-Aug-2026
104686;ICICI Prudential Balanced Advantage Fund - IDCW;Regular Plan;IDCW;INF109K01EG8;INF109K01BG4;18.68;20-Aug-2026
122168;ICICI Prudential Balanced Advantage Fund - Monthly IDCW;Regular Plan;Monthly IDCW;INF109K018W3;INF109K017W5;23.10;20-Aug-2026

The Wealth Company Mutual Fund
154185;The Wealth Company Balanced Advantage Fund - Direct Growth;Direct Plan;Growth;INF2F0001479;;10.2104;20-Aug-2026
154186;The Wealth Company Balanced Advantage Fund - Direct IDCW;Direct Plan;IDCW;INF2F0001487;INF2F0001495;10.2096;20-Aug-2026
154183;The Wealth Company Balanced Advantage Fund - Regular Growth;Regular Plan;Growth;INF2F0001446;;10.1064;20-Aug-2026
154184;The Wealth Company Balanced Advantage Fund - Regular IDCW;Regular Plan;IDCW;INF2F0001453;INF2F0001461;10.1051;20-Aug-2026

Unifi Mutual Fund
153376;Unifi Dynamic Asset Allocation Fund - Direct Growth;Direct Plan;GROWTH;INF1MIY01015;;11.2293;20-Aug-2026
153377;Unifi Dynamic Asset Allocation Fund - Regular Growth;Regular Plan;GROWTH;INF1MIY01023;;11.134;20-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Multi Asset Allocation )


Quantum Mutual Fund
152474;Quantum Multi Asset Allocation Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01457;;12.49;20-Aug-2026
152475;Quantum Multi Asset Allocation Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01465;;12.01;20-Aug-2026

The Wealth Company Mutual Fund
153999;The Wealth Company Multi Asset Allocation Fund - Direct Growth;Direct Plan;Growth;INF2F0001347;;11.0608;20-Aug-2026
154000;The Wealth Company Multi Asset Allocation Fund - Direct IDCW;Direct Plan;IDCW;INF2F0001354;INF2F0001362;11.0591;20-Aug-2026
154002;The Wealth Company Multi Asset Allocation Fund - Regular Growth;Regular Plan;Growth;INF2F0001313;;10.9364;20-Aug-2026
154001;The Wealth Company Multi Asset Allocation Fund - Regular IDCW;Regular Plan;IDCW;INF2F0001321;INF2F0001339;10.9274;20-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Arbitrage Fund )


ICICI Prudential Mutual Fund
120364;ICICI Prudential Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K016O4;;39.5273;20-Aug-2026
120365;ICICI Prudential Arbitrage Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K017O2;INF109K015O6;17.8646;20-Aug-2026
104683;ICICI Prudential Arbitrage Fund - Growth;Regular Plan;Growth;INF109K01BF6;;36.6438;20-Aug-2026
104681;ICICI Prudential Arbitrage Fund - IDCW;Regular Plan;IDCW;INF109K01EF0;INF109K01BE9;15.4336;20-Aug-2026

Old Bridge Mutual Fund
153981;Old Bridge Arbitrage Fund - Direct - IDCW;Direct Plan;Direct - IDCW;INF0S5R01075;INF0S5R01083;10.4963;20-Aug-2026
153979;Old Bridge Arbitrage Fund Direct Growth;Direct Plan;Direct Growth;INF0S5R01125;;10.4963;20-Aug-2026
153977;Old Bridge Arbitrage Fund Regular Growth;Regular Plan;Regular Growth;INF0S5R01091;;10.4275;20-Aug-2026
153980;Old Bridge Arbitrage Fund Regular IDCW;Regular Plan;Regular IDCW;INF0S5R01109;INF0S5R01117;10.4275;20-Aug-2026

The Wealth Company Mutual Fund
153891;THE WEALTH COMPANY ARBITRAGE FUND DIRECT GROWTH;Direct Plan;Growth;INF2F0001271;;10.5429;20-Aug-2026
153893;THE WEALTH COMPANY ARBITRAGE FUND DIRECT IDCW;Direct Plan;IDCW;INF2F0001263;INF2F0001255;10.5416;20-Aug-2026
153892;THE WEALTH COMPANY ARBITRAGE FUND REGULAR GROWTH;Regular Plan;Growth;INF2F0001305;;10.4835;20-Aug-2026
