Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
146962;Sundaram Overnight Fund Direct Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1HH3;;1055.2841;25-Aug-2026
146957;Sundaram Overnight Fund Direct Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1HM3;1055.2841;25-Aug-2026
146959;Sundaram Overnight Fund Regular Plan - Growth;Regular Plan;GROWTH;INF903JA1GZ7;;1449.5870;25-Aug-2026
146960;Sundaram Overnight Fund Regular Plan - Monthly Payout of Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1HA8;;1049.9126;25-Aug-2026
146961;Sundaram Overnight Fund Regular Plan - Monthly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1HF7;1049.9126;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Liquid Fund )


Canara Robeco Mutual Fund
118307;CANARA ROBECO LIQUID FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);Direct Plan;DAILY IDCW (Reinvestment);;INF760K01FS0;1005.5000;25-Aug-2026
118305;CANARA ROBECO LIQUID FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01FU6;;3394.0104;25-Aug-2026
118304;CANARA ROBECO LIQUID FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01FT8;;2259.0176;25-Aug-2026
118306;CANARA ROBECO LIQUID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01FV4;INF760K01FW2;1005.3334;25-Aug-2026
118308;CANARA ROBECO LIQUID FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment);Direct Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01FY8;INF760K01FX0;1001.4133;25-Aug-2026
109349;CANARA ROBECO LIQUID FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);Regular Plan;DAILY IDCW (Reinvestment);;INF760K01CU3;1005.5000;25-Aug-2026
109353;CANARA ROBECO LIQUID FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01CW9;;3371.5387;25-Aug-2026
109351;CANARA ROBECO LIQUID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01CX7;INF760K01CY5;1005.0782;25-Aug-2026
109350;CANARA ROBECO LIQUID FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment);Regular Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01BZ4;INF760K01CZ2;1001.3979;25-Aug-2026
139235;Canara Robeco Liquid Fund -Unclaimed Redemption and Dividend Plan -Direct Growth Option;Direct Plan;Unclaimed Redemption and Dividend Plan-Growth Option;INF760K01IC8;;1852.2985;25-Aug-2026

Sundaram Mutual Fund
149664;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01GU0;;2504.1786;25-Aug-2026
149660;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Regular Plan IDCW;Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01DD3;INF173K01DE1;1044.5783;25-Aug-2026
149662;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - IDCW;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01GV8;INF173K01GW6;1047.8382;25-Aug-2026
149661;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option;Regular Plan;GROWTH;INF173K01DA9;;2469.4670;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Ultra Short Duration Fund )


Canara Robeco Mutual Fund
118315;CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);Direct Plan;DAILY IDCW (Reinvestment);;INF760K01GL3;1240.7100;25-Aug-2026
118317;CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01GM1;;4345.6151;25-Aug-2026
118319;CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01GN9;;2312.9421;25-Aug-2026
118318;CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01GP4;INF760K01GO7;1005.8163;25-Aug-2026
118316;CANARA ROBECO ULTRA SHORT TERM FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment);Direct Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01GQ2;INF760K01GR0;1241.4853;25-Aug-2026
109372;CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);Regular Plan;DAILY IDCW (Reinvestment);;INF760K01DA3;1240.7100;25-Aug-2026
109371;CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01DC9;;4057.9315;25-Aug-2026
109370;CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01CA5;INF760K01DD7;1005.3940;25-Aug-2026
109366;CANARA ROBECO ULTRA SHORT TERM FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment);Regular Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01DE5;INF760K01DF2;1241.3695;25-Aug-2026
140530;CANARA ROBECO ULTRA SHORT TERM FUND- REGULAR PLAN - IDCW (Payout);Regular Plan;IDCW (Payout);INF760K01IL9;;1550.4392;25-Aug-2026

Sundaram Mutual Fund
149537;Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund) - Income Distribution CUM Capital Withdrawal Option (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01CX3;INF173K01CY1;1069.8438;25-Aug-2026
149539;Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan -Growth Option;Direct Plan;GROWTH;INF173K01HI3;;3152.1490;25-Aug-2026
149540;Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)- Direct Plan Income Distribution CUM Capital Withdrawal Option (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01HK9;INF173K01HJ1;1090.3949;25-Aug-2026
149535;Sundaram Ultra Short Duration Fund (Formerly Known as Principal Ultra Short Term Fund)-Growth Option;Regular Plan;GROWTH;INF173K01CU9;;2850.1530;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Low Duration Fund )


Canara Robeco Mutual Fund
118293;CANARA ROBECO SAVINGS FUND - DIRECT PLAN - DAILY IDCW (Reinvestment);Direct Plan;DAILY IDCW (Reinvestment);;INF760K01EM6;10.2600;25-Aug-2026
118291;CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01ET1;;46.5515;25-Aug-2026
118292;CANARA ROBECO SAVINGS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01EP9;INF760K01EQ7;38.6779;25-Aug-2026
118295;CANARA ROBECO SAVINGS FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01EN4;INF760K01EO2;10.3084;25-Aug-2026
118294;CANARA ROBECO SAVINGS FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment);Direct Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01ER5;INF760K01ES3;10.2628;25-Aug-2026
104559;CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment);Regular Plan;DAILY IDCW (Reinvestment);;INF760K01803;10.2600;25-Aug-2026
102913;CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01795;;45.1599;25-Aug-2026
102914;CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);Regular Plan;IDCW (Payout/Reinvestment);INF760K01779;INF760K01787;37.6253;25-Aug-2026
113144;CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01AM4;INF760K01AN2;10.3065;25-Aug-2026
102915;CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment);Regular Plan;WEEKLY IDCW (Payout/Reinvestment);INF760K01CB3;INF760K01811;10.2624;25-Aug-2026

Sundaram Mutual Fund
149526;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01FS6;;3980.1752;25-Aug-2026
149525;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01FT4;INF173K01FU2;1118.4784;25-Aug-2026
149519;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Growth Option;Regular Plan;GROWTH;INF173K01DG6;;3679.6474;25-Aug-2026
149521;Sundaram Low Duration Fund (Formerly Known as Principal Low Duration Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01DJ0;INF173K01DK8;1095.6159;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Money Market Fund )


Sundaram Mutual Fund
145050;Sundaram Money Market Fund Direct Plan - Growth;Direct Plan;GROWTH;INF903JA1FR6;;16.2534;25-Aug-2026
145051;Sundaram Money Market Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1FS4;;11.4279;25-Aug-2026
145056;Sundaram Money Market Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1FX4;11.4279;25-Aug-2026
145042;Sundaram Money Market Fund Regular Plan - Growth;Regular Plan;GROWTH;INF903JA1FJ3;;16.1174;25-Aug-2026
145049;Sundaram Money Market Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1FP0;11.3801;25-Aug-2026
145044;Sundaram Money Market Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1FK1;;11.3801;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Short Duration Fund )


Canara Robeco Mutual Fund
118320;CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01DX5;;29.5503;25-Aug-2026
118321;CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01DV9;INF760K01DW7;18.5197;25-Aug-2026
118322;CANARA ROBECO SHORT DURATION FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment);Direct Plan;QUARTERLY IDCW (Payout/Reinvestment);INF760K01DY3;INF760K01DZ0;17.3363;25-Aug-2026
115077;CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01BM2;;26.8923;25-Aug-2026
115078;CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01BO8;INF760K01BN0;15.8287;25-Aug-2026
115079;CANARA ROBECO SHORT DURATION FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment);Regular Plan;QUARTERLY IDCW (Payout/Reinvestment);INF760K01BQ3;INF760K01BP5;15.4946;25-Aug-2026

Sundaram Mutual Fund
149588;Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund) - Direct Plan - Income Distribution CUM Capital Withdrawal Plan (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01GQ8;INF173K01GR6;13.1711;25-Aug-2026
149587;Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01GP0;;51.2061;25-Aug-2026
149585;Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Growth Plan;Regular Plan;GROWTH;INF173K01BA3;;47.0353;25-Aug-2026
149586;Sundaram Short Duration Fund (Formerly Known as Principal Short Term Debt Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01BB1;INF173K01BC9;13.0237;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Medium Duration Fund )


Sundaram Mutual Fund
119675;Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan - Growth;Direct Plan;GROWTH;INF903J01PO6;;80.8839;25-Aug-2026
119672;Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan-Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01PK4;INF903J01PL2;27.2008;25-Aug-2026
100603;Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan - Growth;Regular Plan;GROWTH;INF903J01FQ2;;71.7726;25-Aug-2026
100602;Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan-Income Distribution cum Capital Withdrawal(IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01FR0;INF903J01FU4;13.2475;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Medium to Long Duration Fund )


Canara Robeco Mutual Fund
118282;CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01FI1;;64.9045;25-Aug-2026
118281;CANARA ROBECO INCOME FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment);Direct Plan;QUARTERLY IDCW (Payout/Reinvestment);INF760K01FG5;INF760K01FH3;16.9652;25-Aug-2026
101588;CANARA ROBECO INCOME FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01324;;57.1412;25-Aug-2026
101587;CANARA ROBECO INCOME FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment);Regular Plan;QUARTERLY IDCW (Payout/Reinvestment);INF760K01340;INF760K01357;14.6983;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Dynamic Bond )


Canara Robeco Mutual Fund
118284;CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01EC7;;33.3292;25-Aug-2026
118283;CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01EA1;INF760K01EB9;15.0424;25-Aug-2026
111962;CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01449;;29.8523;25-Aug-2026
111963;CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);Regular Plan;IDCW (Payout/Reinvestment);INF760K01423;INF760K01431;13.3198;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Corporate Bond Fund )


Canara Robeco Mutual Fund
126685;CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01HB2;;24.6693;25-Aug-2026
126686;CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01HC0;INF760K01HD8;12.4814;25-Aug-2026
126687;CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01GY6;;22.8543;25-Aug-2026
126688;CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);Regular Plan;IDCW (Payout/Reinvestment);INF760K01GZ3;INF760K01HA4;11.5869;25-Aug-2026

Sundaram Mutual Fund
119621;Sundaram Corporate Bond Fund Direct Plan - Growth;Direct Plan;GROWTH;INF903J01NR4;;44.0839;25-Aug-2026
119630;Sundaram Corporate Bond Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01NU8;INF903J01NV6;19.6789;25-Aug-2026
100786;Sundaram Corporate Bond Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW );Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01HY2;INF903J01IC6;19.0087;25-Aug-2026
100789;Sundaram Corporate Bond Fund Regular Plan- Growth;Regular Plan;GROWTH;INF903J01HW6;;42.5090;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Banking and PSU Fund )


Canara Robeco Mutual Fund
150505;Canara Robeco Banking and PSU Debt Fund- Direct Plan- Growth Option;Direct Plan;Growth Option;INF760K01KC4;;12.8944;25-Aug-2026
150507;Canara Robeco Banking and PSU Debt Fund- Direct Plan- IDCW Payout;Direct Plan;IDCW Payout;INF760K01KE0;INF760K01KD2;10.8097;25-Aug-2026
150503;Canara Robeco Banking and PSU Debt Fund- Regular Plan- Growth Option;Regular Plan;Growth Option;INF760K01KF7;;12.7383;25-Aug-2026
150504;Canara Robeco Banking and PSU Debt Fund- Regular Plan- IDCW (Payout/ Reinvestment);Regular Plan;IDCW (Payout/ Reinvestment);INF760K01KH3;INF760K01KG5;10.6879;25-Aug-2026

Sundaram Mutual Fund
119625;Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Growth;Direct Plan;GROWTH;INF903J01PA5;;46.4163;25-Aug-2026
119626;Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01PB3;INF903J01PE7;11.5554;25-Aug-2026
100784;Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Growth;Regular Plan;GROWTH;INF903J01IN3;;45.6860;25-Aug-2026
100793;Sundaram Banking & PSU Fund (Formerly Known as Sundaram Banking and PSU Debt Fund) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01IO1;INF903J01IR4;11.5778;25-Aug-2026

Open Ended Schemes ( Debt Scheme - Gilt Fund )


Canara Robeco Mutual Fund
118299;CANARA ROBECO GILT FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01FC4;;83.7544;25-Aug-2026
118298;CANARA ROBECO GILT FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01FA8;INF760K01FB6;16.2908;25-Aug-2026
100597;CANARA ROBECO GILT FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01AE1;;77.1115;25-Aug-2026
100596;CANARA ROBECO GILT FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);Regular Plan;IDCW (Payout/Reinvestment);INF760K01AB7;INF760K01AC5;14.8103;25-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Conservative Hybrid Fund )


Canara Robeco Mutual Fund
118309;CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01GB4;;116.5121;25-Aug-2026
118311;CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01FZ5;INF760K01GA6;16.1654;25-Aug-2026
118310;CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment);Direct Plan;QUARTERLY IDCW (Payout/Reinvestment);INF760K01GC2;INF760K01GD0;16.3201;25-Aug-2026
100601;CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01282;;100.2583;25-Aug-2026
100600;CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01308;INF760K01316;12.4032;25-Aug-2026
112378;CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment);Regular Plan;QUARTERLY IDCW (Payout/Reinvestment);INF760K01AP7;INF760K01AQ5;13.5761;25-Aug-2026

Sundaram Mutual Fund
119635;Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan - Growth;Direct Plan;GROWTH;INF903J01OP6;;32.9362;25-Aug-2026
119637;Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Direct Plan -Income Distribution cum Capital Withdrawal (IDCW);Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01OR2;INF903J01OU6;20.6925;25-Aug-2026
112868;Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan - Growth;Regular Plan;GROWTH;INF903J01HB0;;29.6217;25-Aug-2026
112870;Sundaram Conservative Hybrid Fund (Formerly Known as Sundaram Debt Oriented Hybrid Fund) Regular Plan -Income Distribution cum Capital Withdrawal (IDCW);Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903J01HD6;INF903J01HG9;18.4981;25-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Aggressive Hybrid Fund )


Canara Robeco Mutual Fund
118272;CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01EZ8;;427.5900;25-Aug-2026
118271;CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment);Direct Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01EX3;INF760K01EY1;132.7600;25-Aug-2026
106166;CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01050;;373.2800;25-Aug-2026
106167;CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment);Regular Plan;MONTHLY IDCW (Payout/Reinvestment);INF760K01068;INF760K01076;93.1800;25-Aug-2026

Sundaram Mutual Fund
149601;Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)- Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01FE6;;189.3900;25-Aug-2026
149600;Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)- Monthly Income Distribution CUM Capital Withdrawal;Regular Plan;Monthly IDCW (Income Distribution CUM Capital Withdrawal);INF173K01CI4;INF173K01CJ2;25.0628;25-Aug-2026
149599;Sundaram Aggressive Hybrid Fund (Formerly Known as Principal Hybrid Equity Fund)-Growth;Regular Plan;GROWTH;INF173K01CL8;;163.3156;25-Aug-2026
149602;Sundaram Aggressive Hybrid Fund(Formerly Known as Principal Hybrid Equity Fund)-Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option;Direct Plan;Monthly IDCW (Income Distribution CUM Capital Withdrawal);INF173K01FB2;INF173K01FC0;39.3810;25-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage )


Canara Robeco Mutual Fund
152688;Canara Robeco Balanced Advantage Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF760K01LD0;;10.6900;25-Aug-2026
152689;Canara Robeco Balanced Advantage Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF760K01LE8;INF760K01LF5;10.5900;25-Aug-2026
152690;Canara Robeco Balanced Advantage Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF760K01LA6;;10.3900;25-Aug-2026
152691;Canara Robeco Balanced Advantage Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF760K01LB4;INF760K01LC2;10.2800;25-Aug-2026

Sundaram Mutual Fund
149717;Sundaram Balanced Advantage Fund ( Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Growth Option;Direct Plan;GROWTH;INF173K01FI7;;42.7434;25-Aug-2026
149718;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Direct Plan - Monthly Income Distribution CUM Capital Withdrawal Option;Direct Plan;Monthly IDCW (Income Distribution CUM Capital Withdrawal);INF173K01FF3;INF173K01FG1;17.9071;25-Aug-2026
149715;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Growth Option;Regular Plan;GROWTH;INF173K01585;;35.8610;25-Aug-2026
149716;Sundaram Balanced Advantage Fund (Formerly Known as Principal Balanced Advantage Fund) - Monthly Income Distribution CUM Capital Withdrawal Option;Regular Plan;Monthly IDCW (Income Distribution CUM Capital Withdrawal);INF173K01551;INF173K01569;14.3977;25-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Multi Asset Allocation )


Canara Robeco Mutual Fund
153465;Canara Robeco Multi Asset Allocation Fund - Direct Plan - Growth;Direct Plan;Growth;INF760K01LH1;;11.7700;25-Aug-2026
153468;Canara Robeco Multi Asset Allocation Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF760K01LJ7;INF760K01LL3;11.7700;25-Aug-2026
153466;Canara Robeco Multi Asset Allocation Fund - Regular Plan - Growth;Regular Plan;Growth;INF760K01LG3;;11.5500;25-Aug-2026
153467;Canara Robeco Multi Asset Allocation Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF760K01LI9;INF760K01LK5;11.5500;25-Aug-2026

Sundaram Mutual Fund
152314;Sundaram Multi Asset Allocation Fund Direct Plan Growth;Direct Plan;GROWTH;INF903JA1LK9;;14.2395;25-Aug-2026
152316;Sundaram Multi Asset Allocation Fund Direct Plan IDCW Payout;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1LL7;;14.2395;25-Aug-2026
152312;Sundaram Multi Asset Allocation Fund Direct Plan IDCW Reinvestment;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1LM5;14.2395;25-Aug-2026
152311;Sundaram Multi Asset Allocation Fund Regular Plan Growth;Regular Plan;GROWTH;INF903JA1LH5;;13.6967;25-Aug-2026
