Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date

Baroda BNP Paribas Mutual Fund
150865;Baroda BNP Paribas Multi Asset Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01RF2;;17.4406;26-Aug-2026
150866;Baroda BNP Paribas Multi Asset Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF251K01RG0;INF251K01RH8;15.5188;26-Aug-2026
150863;Baroda BNP Paribas Multi Asset Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF251K01RC9;;16.5882;26-Aug-2026
150864;Baroda BNP Paribas Multi Asset Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF251K01RD7;INF251K01RE5;14.4979;26-Aug-2026

LIC Mutual Fund
153246;LIC MF Multi Asset Allocation Fund-Direct Plan-Growth;Direct Plan;Growth;INF767K01RZ5;;12.7712;26-Aug-2026
153247;LIC MF Multi Asset Allocation Fund-Direct Plan-IDCW;Direct Plan;IDCW;INF767K01RY8;INF767K01RX0;12.7712;26-Aug-2026
153248;LIC MF Multi Asset Allocation Fund-Regular Plan-Growth;Regular Plan;Growth;INF767K01RW2;;12.4801;26-Aug-2026
153249;LIC MF Multi Asset Allocation Fund-Regular Plan-IDCW;Regular Plan;IDCW;INF767K01RV4;INF767K01RU6;12.4801;26-Aug-2026

PGIM India Mutual Fund
153987;PGIM India Multi Asset Allocation Fund - Direct Plan - Growth Option;Direct Plan;Direct Growth;INF663L010A3;;10.91;26-Aug-2026
153990;PGIM India Multi Asset Allocation Fund - Direct Plan - IDCW Option;Direct Plan;Direct IDCW;INF663L011A1;INF663L012A9;10.91;26-Aug-2026
153988;PGIM India Multi Asset Allocation Fund - Regular Plan - Growth Option;Regular Plan;Regular Growth;INF663L013A7;;10.77;26-Aug-2026
153989;PGIM India Multi Asset Allocation Fund - Regular Plan - IDCW Option;Regular Plan;Regular IDCW;INF663L014A5;INF663L015A2;10.77;26-Aug-2026

quant Mutual Fund
120820;quant Multi Asset Allocation Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01564;INF966L01572;169.6816;26-Aug-2026
101071;quant Multi Asset Allocation Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF966L01184;INF966L01192;155.2304;26-Aug-2026
101072;quant Multi Asset Allocation Fund-GROWTH OPTION - Regular Plan;Regular Plan;Growth Option;INF966L01200;;169.3375;26-Aug-2026
120821;quant Multi Asset Allocation Fund-GROWTH OPTION-Direct Plan;Direct Plan;Growth Option;INF966L01580;;184.1181;26-Aug-2026

Quantum Mutual Fund
152474;Quantum Multi Asset Allocation Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01457;;12.53;26-Aug-2026
152475;Quantum Multi Asset Allocation Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01465;;12.05;26-Aug-2026

Shriram Mutual Fund
152051;Shriram Multi Asset Allocation Fund - Direct Growth;Direct Plan;Growth;INF680P01406;;14.1607;26-Aug-2026
152052;Shriram Multi Asset Allocation Fund - Regular Growth;Regular Plan;Growth;INF680P01414;;13.425;26-Aug-2026

Sundaram Mutual Fund
152314;Sundaram Multi Asset Allocation Fund Direct Plan Growth;Direct Plan;GROWTH;INF903JA1LK9;;14.2203;26-Aug-2026
152316;Sundaram Multi Asset Allocation Fund Direct Plan IDCW Payout;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1LL7;;14.2203;26-Aug-2026
152312;Sundaram Multi Asset Allocation Fund Direct Plan IDCW Reinvestment;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1LM5;14.2203;26-Aug-2026
152311;Sundaram Multi Asset Allocation Fund Regular Plan Growth;Regular Plan;GROWTH;INF903JA1LH5;;13.6777;26-Aug-2026
152315;Sundaram Multi Asset Allocation Fund Regular Plan IDCW Payout;Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF903JA1LI3;;13.6777;26-Aug-2026
152313;Sundaram Multi Asset Allocation Fund Regular Plan IDCW Reinvestment;Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);;INF903JA1LJ1;13.6777;26-Aug-2026

Union Mutual Fund
152787;Union Multi Asset Allocation Fund- Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01JY4;;12.69;26-Aug-2026
152784;Union Multi Asset Allocation Fund- Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01JZ1;INF582M01KA2;12.69;26-Aug-2026
152786;Union Multi Asset Allocation Fund- Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01JU2;;12.41;26-Aug-2026
152785;Union Multi Asset Allocation Fund- Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01JV0;INF582M01JW8;12.41;26-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Arbitrage Fund )


Axis Mutual Fund
130773;Axis Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K01PZ1;;21.8020;26-Aug-2026
130774;Axis Arbitrage Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW;INF846K01QA2;INF846K01QB0;12.3383;26-Aug-2026
130771;Axis Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF846K01QC8;;19.9131;26-Aug-2026
130776;Axis Arbitrage Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW;INF846K01QD6;INF846K01QE4;11.1308;26-Aug-2026

Bajaj Finserv Mutual Fund
152080;Bajaj Finserv Arbitrage Fund- Direct Plan-IDCW;Direct Plan;IDCW;INF0QA701532;INF0QA701540;12.192;26-Aug-2026
152078;Bajaj Finserv Arbitrage Fund- Regular Plan-Growth;Regular Plan;Growth;INF0QA701490;;11.942;26-Aug-2026
152077;Bajaj Finserv Arbitrage Fund-Direct Plan-Growth;Direct Plan;Growth;INF0QA701524;;12.192;26-Aug-2026
152079;Bajaj Finserv Arbitrage Fund-Regular Plan-IDCW;Regular Plan;IDCW;INF0QA701508;INF0QA701516;11.942;26-Aug-2026

Bank of India Mutual Fund
143613;BANK OF INDIA Arbitrage Fund Direct Plan Annual IDCW;Direct Plan;Annual IDCW;INF761K01EI2;INF761K01EJ0;13.8894;26-Aug-2026
143614;BANK OF INDIA Arbitrage Fund Direct Plan Growth;Direct Plan;Growth;INF761K01ED3;;15.3688;26-Aug-2026
143615;BANK OF INDIA Arbitrage Fund Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF761K01EE1;INF761K01EF8;13.8465;26-Aug-2026
143616;BANK OF INDIA Arbitrage Fund Direct Plan Quarterly IDCW;Direct Plan;Quarterly IDCW;INF761K01EG6;INF761K01EH4;14.5986;26-Aug-2026
143620;BANK OF INDIA Arbitrage Fund Regular Growth;Regular Plan;Growth;INF761K01DW5;;14.6353;26-Aug-2026
143617;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Annual IDCW;Regular Plan;Annual IDCW;INF761K01EB7;INF761K01EC5;13.5238;26-Aug-2026
143618;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Monthly IDCW;Regular Plan;Monthly IDCW;INF761K01DX3;INF761K01DY1;13.2637;26-Aug-2026
143619;BANK OF INDIA Arbitrage Fund Regular Plan IDCW Quarterly IDCW;Regular Plan;Quarterly IDCW;INF761K01DZ8;INF761K01EA9;14.0021;26-Aug-2026

Baroda BNP Paribas Mutual Fund
150252;BARODA BNP PARIBAS ARBITRAGE FUND -DIRECT PLAN - ADHOC IDCW OPTION;Direct Plan;Adhoc IDCW Option;INF251K01OV6;INF251K01OU8;11.6156;26-Aug-2026
150255;BARODA BNP PARIBAS ARBITRAGE FUND DIRECT PLAN MONTHLY IDCW Option;Direct Plan;Monthly IDCW Option;INF251K01PF6;INF251K01PE9;10.8002;26-Aug-2026
150256;BARODA BNP PARIBAS ARBITRAGE FUND DIRECT PLAN QUARTERLY IDCW Option;Direct Plan;Quarterly IDCW Option;INF251K01PJ8;INF251K01PI0;10.9835;26-Aug-2026
150254;BARODA BNP PARIBAS ARBITRAGE FUND REGULAR PLAN MONTHLY IDCW Option;Regular Plan;Monthly IDCW Option;INF251K01PD1;INF251K01PC3;10.5814;26-Aug-2026
150257;BARODA BNP PARIBAS ARBITRAGE FUND REGULAR PLAN QUARTERLY IDCW Option;Regular Plan;Quarterly IDCW Option;INF251K01PH2;INF251K01PG4;10.8076;26-Aug-2026
150250;BARODA BNP PARIBAS ARBITRAGE FUND- REGULAR PLAN- GROWTH OPTION;Regular Plan;Growth Option;INF251K01ON3;;17.0526;26-Aug-2026
150251;BARODA BNP PARIBAS ARBITRAGE FUND-DIRECT PLAN-GROWTH OPTION;Direct Plan;Growth Option;INF251K01OT0;;18.1780;26-Aug-2026
150253;BARODA BNP PARIBAS ARBITRAGE FUND-REGULAR PLAN- ADHOC IDCW OPTION;Regular Plan;Adhoc IDCW Option;INF251K01OP8;INF251K01OO1;11.1290;26-Aug-2026

Capitalmind Mutual Fund
154236;Capitalmind Arbitrage Fund-Direct-Growth;Direct Plan;Growth;INF226401117;;10.2417;26-Aug-2026
154234;Capitalmind Arbitrage Fund-Direct-IDCW;Direct Plan;IDCW;INF226401125;INF226401133;10.2418;26-Aug-2026
154233;Capitalmind Arbitrage Fund-regular-Growth;Regular Plan;Growth;INF226401141;;10.2056;26-Aug-2026
154235;Capitalmind Arbitrage Fund-Regular-IDCW;Regular Plan;IDCW;INF226401158;INF226401166;10.2058;26-Aug-2026

ITI Mutual Fund
147617;ITI Arbitrage Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF00XX01440;;14.5281;26-Aug-2026
147615;ITI Arbitrage Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF00XX01457;INF00XX01465;14.5281;26-Aug-2026
147618;ITI Arbitrage Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF00XX01416;;13.7977;26-Aug-2026
147616;ITI Arbitrage Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF00XX01424;INF00XX01432;13.7977;26-Aug-2026

Kotak Mahindra Mutual Fund
119770;Kotak  Arbitrage Fund - Direct Plan - IDCW -Payout &  Reinvestment of Income Distribution cum capital withdrawal option;Direct Plan;IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal optio;INF174K01LE2;INF174K01LD4;11.1875;26-Aug-2026
119771;Kotak Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth;INF174K01LC6;;43.02;26-Aug-2026
105968;Kotak Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth;INF174K01302;;39.977;26-Aug-2026
105967;Kotak Arbitrage Fund - Regular Plan - IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal option;Regular Plan;IDCW - Payout & Re-investment of Income Distribution cum capital withdrawal optio;INF174K01328;INF174K01310;10.7061;26-Aug-2026

LIC Mutual Fund
145895;LIC MF Arbitrage Fund-Direct Plan-Growth;Direct Plan;Growth;INF767K01PP0;;15.4915;26-Aug-2026
145894;LIC MF Arbitrage Fund-Direct Plan-Monthly IDCW;Direct Plan;Monthly IDCW;INF767K01PR6;INF767K01PS4;13.9034;26-Aug-2026
145891;LIC MF Arbitrage Fund-Direct Plan-Weekly IDCW;Direct Plan;Weekly IDCW;;INF767K01PQ8;14.5573;26-Aug-2026
145890;LIC MF Arbitrage Fund-Regular Plan-Growth;Regular Plan;Growth;INF767K01PL9;;14.708;26-Aug-2026
145892;LIC MF Arbitrage Fund-Regular Plan-Monthly IDCW;Regular Plan;Monthly IDCW;INF767K01PN5;INF767K01PO3;14.3697;26-Aug-2026
145893;LIC MF Arbitrage Fund-Regular Plan-Weekly IDCW;Regular Plan;Weekly IDCW;;INF767K01PM7;14.2782;26-Aug-2026

Motilal Oswal Mutual Fund
153187;Motilal Oswal Arbitrage Fund-Direct Plan-Growth;Direct Plan;Growth;INF247L01ED1;;11.2211;26-Aug-2026
153185;Motilal Oswal Arbitrage Fund-Direct Plan-IDCW;Direct Plan;Reinvestment/Payout;INF247L01EE9;INF247L01EF6;11.0570;26-Aug-2026
153188;Motilal Oswal Arbitrage Fund-Regular Plan-Growth;Regular Plan;Growth;INF247L01EG4;;11.0466;26-Aug-2026
153186;Motilal Oswal Arbitrage Fund-Regular Plan-IDCW;Regular Plan;Reinvestment/Payout;INF247L01EH2;INF247L01EI0;10.8834;26-Aug-2026

Nippon India Mutual Fund
118587;NIPPON INDIA ARBITRAGE FUND - DIRECT Plan - IDCW Option;Direct Plan;IDCW Option;INF204K01YA8;INF204K01YB6;18.9667;26-Aug-2026
128821;NIPPON INDIA ARBITRAGE FUND - DIRECT Plan - MONTHLY IDCW Option;Direct Plan;MONTHLY IDCW Option;INF204KA1MV7;INF204KA1MW5;16.1229;26-Aug-2026
118585;Nippon India Arbitrage Fund - Direct Plan Growth Plan - Growth Option;Direct Plan;Growth Option;INF204K01XZ7;;30.8042;26-Aug-2026
113345;Nippon India Arbitrage Fund - Growth Plan - Growth Option;Regular Plan;Growth Option;INF204K01IY1;;28.2816;26-Aug-2026
113346;NIPPON INDIA ARBITRAGE FUND - IDCW Option;Regular Plan;IDCW Option;INF204K01IZ8;INF204K01JA9;16.9491;26-Aug-2026
128820;NIPPON INDIA ARBITRAGE FUND - MONTHLY IDCW Option;Regular Plan;MONTHLY IDCW Option;INF204KA1MT1;INF204KA1MU9;14.7417;26-Aug-2026

Old Bridge Mutual Fund
153981;Old Bridge Arbitrage Fund - Direct - IDCW;Direct Plan;Direct - IDCW;INF0S5R01075;INF0S5R01083;10.4717;26-Aug-2026
153979;Old Bridge Arbitrage Fund Direct Growth;Direct Plan;Direct Growth;INF0S5R01125;;10.4717;26-Aug-2026
153977;Old Bridge Arbitrage Fund Regular Growth;Regular Plan;Regular Growth;INF0S5R01091;;10.4016;26-Aug-2026
153980;Old Bridge Arbitrage Fund Regular IDCW;Regular Plan;Regular IDCW;INF0S5R01109;INF0S5R01117;10.4016;26-Aug-2026

PGIM India Mutual Fund
138875;PGIM India Arbitrage Fund - Direct Plan - Growth;;;INF223J013N7;;21.0281;26-Aug-2026
138878;PGIM India Arbitrage Fund - Direct Plan - Monthly Dividend;;;INF223J011N1;INF223J016N0;11.4601;26-Aug-2026
138877;PGIM India Arbitrage Fund - Direct Plan - Regular Dividend;;;INF223J019M6;INF223J014N5;12.5104;26-Aug-2026
138876;PGIM India Arbitrage Fund - Regular Plan - Growth;;;INF223J019N4;;19.5219;26-Aug-2026
138883;PGIM India Arbitrage Fund - Regular Plan - Monthly Dividend;Regular Plan;Regular IDCW;INF223J011M3;INF223J015M4;11.2261;26-Aug-2026
138887;PGIM India Arbitrage Fund - Regular Plan - Regular Dividend;Regular Plan;Regular IDCW;INF223J019L8;INF223J013M9;11.7373;26-Aug-2026

PPFAS Mutual Fund
152109;Parag Parikh Arbitrage Fund - Direct Plan Growth;Direct Plan;Growth;INF879O01225;;12.0790;26-Aug-2026
152110;Parag Parikh Arbitrage Fund - Regular Plan Growth;Regular Plan;Growth;INF879O01217;;11.9587;26-Aug-2026

quant Mutual Fund
153426;quant Arbitrage Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF966L01DW8;;11.0239;26-Aug-2026
153428;quant Arbitrage Fund - Growth Option - Regular Plan;Regular Plan;Growth Option;INF966L01DZ1;;10.9321;26-Aug-2026
153427;quant Arbitrage Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01DX6;INF966L01DY4;11.0125;26-Aug-2026
153429;quant Arbitrage Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF966L01EA2;INF966L01EB0;10.9325;26-Aug-2026

Samco Mutual Fund
153090;Samco Arbitrage Fund - Direct Plan - Growth;Direct Plan;Growth;INF0K1H01214;;10.91;26-Aug-2026
153091;Samco Arbitrage Fund - Regular Plan - Growth;Regular Plan;Growth;INF0K1H01222;;10.70;26-Aug-2026

Sundaram Mutual Fund
149552;Sundaram Arbitrage Fund (Formerly Know as Principal Arbitrage Fund) - Regular Plan - Growth;Regular Plan;GROWTH;INF173K01NB6;;15.3898;26-Aug-2026
149551;Sundaram Arbitrage Fund (Formerly Known as Principal Arbitrage Fund)- Regular Plan - Monthly Income Distribution CUM Capital Withdrawal;Regular Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01MY0;INF173K01NA8;12.7227;26-Aug-2026
149550;Sundaram Arbitrage Fund (Formerly Known as Prinicpal Arbitrage Fund) - Direct Plan - Growth;Direct Plan;GROWTH;INF173K01NF7;;16.3804;26-Aug-2026
149549;Sundaram Arbitrage Fund( Formerly Known as Principal Arbitrage Fund) - Direct Plan- Monthly Income Distribution CUM Capital Withdrawal;Direct Plan;IDCW (Income Distribution CUM Capital Withdrawal);INF173K01NC4;INF173K01NE0;13.3173;26-Aug-2026

Trust Mutual Fund
153804;TRUSTMF ARBITRAGE FUND -DIRECT PLAN-GROWTH;Direct Plan;Growth;INF0GCD01859;;10.6159;26-Aug-2026
153805;TRUSTMF ARBITRAGE FUND -REGULAR PLAN-GROWTH;Regular Plan;Growth;INF0GCD01867;;10.5324;26-Aug-2026

Union Mutual Fund
146297;Union Arbitrage Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01ES7;;15.5768;26-Aug-2026
146296;Union Arbitrage Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01EU3;INF582M01ET5;15.2071;26-Aug-2026
146294;Union Arbitrage Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF582M01EW9;;14.9476;26-Aug-2026
146295;Union Arbitrage Fund - Regular Plan - IDCW Option;Regular Plan;IDCW Option;INF582M01EY5;INF582M01EX7;14.5953;26-Aug-2026

Open Ended Schemes ( Hybrid Scheme - Equity Savings )


Axis Mutual Fund
135120;Axis Equity Savings Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF846K01VJ3;;26.71;26-Aug-2026
135121;Axis Equity Savings Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01VK1;INF846K01VL9;13.47;26-Aug-2026
135124;Axis Equity Savings Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW Option;INF846K01VM7;INF846K01VN5;13.95;26-Aug-2026
139520;Axis Equity Savings Fund - Direct Plan - Regular IDCW;Direct Plan;Regular IDCW Option;INF846K01XP6;INF846K01XQ4;13.26;26-Aug-2026
135122;Axis Equity Savings Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF846K01VO3;;23.28;26-Aug-2026
135123;Axis Equity Savings Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01VP0;INF846K01VQ8;11.15;26-Aug-2026
135125;Axis Equity Savings Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW Option;INF846K01VR6;INF846K01VS4;11.74;26-Aug-2026
139521;Axis Equity Savings Fund - Regular Plan - Regular IDCW;Regular Plan;Regular IDCW Option;INF846K01XR2;INF846K01XS0;12.32;26-Aug-2026

Bajaj Finserv Mutual Fund
153770;BAJAJ FINSERV EQUITY SAVINGS FUND -  DIRECT - IDCW;Direct Plan;IDCW;INF0QA701BU7;INF0QA701BV5;10.529;26-Aug-2026
153758;BAJAJ FINSERV EQUITY SAVINGS FUND - DIRECT - GROWTH;Direct Plan;Growth;INF0QA701BT9;;10.529;26-Aug-2026
153769;BAJAJ FINSERV EQUITY SAVINGS FUND - REGULAR - GROWTH;Regular Plan;Growth;INF0QA701BQ5;;10.415;26-Aug-2026
153771;BAJAJ FINSERV EQUITY SAVINGS FUND - REGULAR - IDCW;Regular Plan;IDCW;INF0QA701BR3;INF0QA701BS1;10.415;26-Aug-2026

Baroda BNP Paribas Mutual Fund
147496;Baroda BNP Paribas Equity Savings Fund - Direct Plan - Growth;Direct Plan;Growth Option;INF955L01IL3;;18.9184;26-Aug-2026
147498;Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW;Direct Plan;IDCW Option;;INF955L01IN9;14.0984;26-Aug-2026
147494;Baroda BNP Paribas Equity Savings Fund - Regular Plan - Growth;Regular Plan;Growth Option;INF955L01II9;;17.5093;26-Aug-2026
147495;Baroda BNP Paribas Equity Savings Fund - Regular Plan - IDCW;Regular Plan;IDCW Option;;INF955L01IK5;13.0488;26-Aug-2026

ICICI Prudential Mutual Fund
133051;ICICI Prudential Equity Savings Fund - Cumulative option;Regular Plan;Cumulative;INF109KA14I5;;23.32;26-Aug-2026
133054;ICICI Prudential Equity Savings Fund - Direct Plan - Cumulative option;Direct Plan;Cumulative;INF109KA11J9;;25.16;26-Aug-2026
133052;ICICI Prudential Equity Savings Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109KA13J5;INF109KA16J8;15.73;26-Aug-2026
133053;ICICI Prudential Equity Savings Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109KA16I0;INF109KA19I4;13.18;26-Aug-2026

Kotak Mahindra Mutual Fund
131373;Kotak Equity Savings Fund - Direct - Growth;Direct Plan;Growth;INF174K01D28;;30.7811;26-Aug-2026
131375;Kotak Equity Savings Fund - Direct - Monthly Payout of Income Distribution cum capital withdrawal option;Direct Plan;Monthly Payout of Income Distribution cum capital withdrawal option;INF174K01D36;INF174K01D51;22.0978;26-Aug-2026
131372;Kotak Equity Savings Fund - Regular - Growth;Regular Plan;Growth;INF174K01C78;;27.6952;26-Aug-2026
131374;Kotak Equity Savings Fund - Regular - Monthly Payout of Income Distribution cum capital withdrawal option;Regular Plan;Monthly Payout of Income Distribution cum capital withdrawal option;INF174K01C86;INF174K01D02;20.2773;26-Aug-2026

LIC Mutual Fund
151952;LIC MF Equity Savings Fund-Direct Plan-Growth;Direct Plan;Growth;INF397L01AZ5;;32.8552;26-Aug-2026
151953;LIC MF Equity Savings Fund-Direct Plan-Monthly IDCW;Direct Plan;Monthly IDCW;INF397L01BA6;INF397L01BB4;21.8863;26-Aug-2026
151954;LIC MF Equity Savings Fund-Direct Plan-Quarterly IDCW;Direct Plan;Quarterly IDCW;INF397L01BD0;INF397L01BE8;18.0446;26-Aug-2026
151950;LIC MF Equity Savings Fund-Regular Plan-Growth;Regular Plan;Growth;INF397L01315;;28.7759;26-Aug-2026
151949;LIC MF Equity Savings Fund-Regular Plan-Monthly IDCW;Regular Plan;Monthly IDCW;INF397L01257;INF397L01265;22.3668;26-Aug-2026
151951;LIC MF Equity Savings Fund-Regular Plan-Quarterly IDCW;Regular Plan;Quarterly IDCW;INF397L01281;INF397L01299;21.1775;26-Aug-2026

Nippon India Mutual Fund
148276;NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF204KB11S7;INF204KB12S5;0.0000;26-Aug-2026
148277;NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - Direct Plan - MONTHLY IDCW Option;Direct Plan;MONTHLY IDCW Option;INF204KB13S3;INF204KB14S1;0.0000;26-Aug-2026
148275;NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - Direct Plan - QUARTERLY IDCW Option;Direct Plan;QUARTERLY IDCW Option;INF204KB19R2;INF204KB10S9;0.0000;26-Aug-2026
148278;NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - IDCW Option;Regular Plan;IDCW Option;INF204KB19S0;INF204KB10T7;0.0000;26-Aug-2026
148282;NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY IDCW Option;Regular Plan;MONTHLY IDCW Option;INF204KB11T5;INF204KB12T3;0.0000;26-Aug-2026
148281;NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY IDCW Option;Regular Plan;QUARTERLY IDCW Option;INF204KB17S4;INF204KB18S2;0.0000;26-Aug-2026
134597;NIPPON INDIA EQUITY SAVINGS FUND - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF204KA1W93;INF204KA1X01;15.8098;26-Aug-2026
134599;NIPPON INDIA EQUITY SAVINGS FUND - Direct Plan - MONTHLY IDCW Option;Direct Plan;MONTHLY IDCW Option;INF204KA1X35;INF204KA1X43;15.5818;26-Aug-2026
134601;NIPPON INDIA EQUITY SAVINGS FUND - Direct Plan - QUARTERLY IDCW Option;Direct Plan;QUARTERLY IDCW Option;INF204KA1X19;INF204KA1X27;15.5667;26-Aug-2026
134596;NIPPON INDIA EQUITY SAVINGS FUND - IDCW Option;Regular Plan;IDCW Option;INF204KA1W10;INF204KA1W28;14.0958;26-Aug-2026
134598;NIPPON INDIA EQUITY SAVINGS FUND - MONTHLY IDCW Option;Regular Plan;MONTHLY IDCW Option;INF204KA1W51;INF204KA1W69;13.9042;26-Aug-2026
134600;NIPPON INDIA EQUITY SAVINGS FUND - QUARTERLY IDCW Option;Regular Plan;QUARTERLY IDCW Option;INF204KA1W36;INF204KA1W44;13.8946;26-Aug-2026
148273;Nippon India Equity Savings Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Bonus Option;Direct Plan;Bonus Option;INF204KB17R6;;0.0000;26-Aug-2026
148274;Nippon India Equity Savings Fund - Segregated Portfolio 2 - Direct Plan - Growth Plan - Growth Option;Direct Plan;Growth Option;INF204KB18R4;;0.0000;26-Aug-2026
148279;Nippon India Equity Savings Fund - Segregated Portfolio 2 - Growth Plan - Bonus Option;Regular Plan;Bonus Option;INF204KB15S8;;0.0000;26-Aug-2026
148280;Nippon India Equity Savings Fund - Segregated Portfolio 2 - Growth Plan - Growth Option;Regular Plan;Growth Option;INF204KB16S6;;0.0000;26-Aug-2026
134595;Nippon India Equity Savings Fund- Direct Plan- Growth Plan- Bonus Option;Direct Plan;Bonus Option;INF204KA1W85;;18.3406;26-Aug-2026
134594;Nippon India Equity Savings Fund- Direct Plan- Growth Plan-Growth Option;Direct Plan;Growth Option;INF204KA1W77;;18.3406;26-Aug-2026
134602;Nippon India Equity Savings Fund- Growth Plan- Bonus Option;Regular Plan;Bonus Option;INF204KA1W02;;16.4544;26-Aug-2026
134593;Nippon India Equity Savings Fund- Growth Plan- Growth Option;Regular Plan;Growth Option;INF204KA1V94;;16.4544;26-Aug-2026

PGIM India Mutual Fund
138371;PGIM India Equity Savings Fund - Annual Dividend option;Regular Plan;Regular IDCW;INF223J01EZ9;INF223J01FA9;14.7605;26-Aug-2026
138375;PGIM India Equity Savings Fund - Direct Plan - Annual Dividend;Direct Plan;Direct IDCW;INF223J01QA6;INF223J01QB4;15.7726;26-Aug-2026
138376;PGIM India Equity Savings Fund - Direct Plan - Growth;Direct Plan;Direct Growth;INF223J01QD0;;58.5404;26-Aug-2026
138377;PGIM India Equity Savings Fund - Direct Plan - Monthly Dividend;Direct Plan;Direct IDCW;INF223J01QE8;INF223J01QF5;13.6802;26-Aug-2026
138372;PGIM India Equity Savings Fund - Growth Option;Regular Plan;Regular Growth;INF223J01FB7;;51.267;26-Aug-2026
138369;PGIM India Equity Savings Fund - Monthly Dividend option;Regular Plan;Regular IDCW;INF223J01FC5;INF223J01FD3;12.377;26-Aug-2026

quant Mutual Fund
153705;quant Equity Savings Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF966L01EC8;;10.901;26-Aug-2026
153707;quant Equity Savings Fund - Growth Option - Regular Plan;Regular Plan;Growth Option;INF966L01EF1;;10.6983;26-Aug-2026
153706;quant Equity Savings Fund - IDCW Option - Direct Plan;Direct Plan;IDCW Option;INF966L01ED6;INF966L01EE4;10.87;26-Aug-2026
153708;quant Equity Savings Fund - IDCW Option - Regular Plan;Regular Plan;IDCW Option;INF966L01EG9;INF966L01EH7;10.6978;26-Aug-2026

SBI Mutual Fund
